doi,organism,indication,confidence
10.1177/13591045211005515,human,not_applicable,high
10.1177/1359104520964528,human,not_applicable,high
10.1177/1359104519838584,human,not_applicable,high
10.1177/1359104521994880,human,not_applicable,high
10.1177/135910530100600210,other,not_applicable,high
10.1177/1359105302007001649,other,not_applicable,high
10.1177/1359105305049774,human,treatment,high
10.1177/13591053030084005,human,not_applicable,high
10.1177/1359105306066628,human,treatment,high
10.1177/135910530100600105,human,not_applicable,high
10.1177/1359105308088525,human,not_applicable,high
10.1177/1359105307071747,human,not_applicable,high
10.1177/1359105307076233,human,not_applicable,high
10.1177/1359105308100205,human,not_applicable,high
10.1177/1359105309344895,human,not_applicable,high
10.1177/1359105309350515,human,not_applicable,high
10.1177/1359105309355336,human,not_applicable,high
10.1177/1359105309349453,human,not_applicable,high
10.1177/1359105312464670,human,not_applicable,high
10.1177/1359105311424470,human,not_applicable,high
10.1177/1359105313501534,other,not_applicable,high
10.1177/1359105313520335,human,not_applicable,high
10.1177/1359105314535458,human,treatment,high
10.1177/1359105315587137,other,not_applicable,high
10.1177/1359105315583367,human,not_applicable,high
10.1177/1359105316643376,human,not_applicable,high
10.1177/1359105316664139,human,not_applicable,high
10.1177/1359105316675213,human,not_applicable,high
10.1177/1359105316688953,human,treatment,high
10.1177/1359105317697323,human,treatment,high
10.1177/1359105317700885,human,treatment,high
10.1177/1359105317703786,human,treatment,high
10.1177/1359105317703785,human,treatment,high
10.1177/1359105317700886,human,treatment,high
10.1177/1359105317703787,human,not_applicable,high
10.1177/1359105317703789,unclear,not_applicable,high
10.1177/1359105317707215,human,treatment,high
10.1177/1359105317695803,other,not_applicable,high
10.1177/1359105317707216,human,not_applicable,high
10.1177/1359105317707259,human,not_applicable,high
10.1177/1359105316667798,human,treatment,high
10.1177/1359105317715476,human,not_applicable,high
10.1177/1359105317707531,human,treatment,high
10.1177/1359105317710246,human,treatment,high
10.1177/1359105317726152,human,treatment,high
10.1177/1359105317742195,other,not_applicable,high
10.1177/1359105318784161,human,not_applicable,high
10.1177/1359105318785450,human,not_applicable,high
10.1177/1359105318805819,human,not_applicable,high
10.1177/1359105318796906,human,not_applicable,high
10.1177/13591053211008203,human,treatment,high
10.1177/1359105319854532,human,treatment,high
10.1177/1359105319847261,human,not_applicable,high
10.1177/13591053211027631,human,not_applicable,high
10.1177/13591053211038042,human,treatment,medium
10.1177/13591053231186385,human,not_applicable,high
10.1177/13591053231223882,human,not_applicable,high
10.1177/13591053231169191,human,not_applicable,high
10.1177/13591053261420598,human,not_applicable,high
10.1177/13591053221084494,human,not_applicable,high
10.1177/13591053251325690,human,not_applicable,high
10.1177/135910539800300107,human,not_applicable,high
10.1177/1359105319834678,human,not_applicable,high
10.1177/1359105321990810,unclear,not_applicable,high
10.1177/1363459308094420,human,not_applicable,high
10.1177/135910539800300406,human,not_applicable,high
10.1177/1363459315622041,human,not_applicable,high
10.1177/1363459303007002876,human,not_applicable,high
10.1177/1363459315583158,human,not_applicable,high
10.1177/1363459309103919,other,not_applicable,high
10.1177/1363459307070806,human,not_applicable,high
10.1177/136345939800200204,human,not_applicable,high
10.1177/13634615030403006,human,not_applicable,high
10.1177/1367493505049644,human,not_applicable,high
10.1177/1367493519864747,human,treatment,high
10.1177/14034948211056752,human,not_applicable,high
10.1177/136749359900300207,human,not_applicable,high
10.1177/136346159403100206,other,not_applicable,high
10.1177/1403494819868592,human,not_applicable,high
10.1177/1363459315628044,human,not_applicable,high
10.1177/146642400212200113,human,not_applicable,high
10.1177/147323000803600501,human,not_applicable,high
10.1177/136346159403100302,other,not_applicable,high
10.1177/147323001103900122,human,not_applicable,high
10.1177/15350102001003001,human,treatment,high
10.1177/1524838007303196,human,not_applicable,high
10.1177/14782715241257968,unclear,not_applicable,high
10.1177/14782715241255977,other,not_applicable,high
10.1177/1478271520023202013,human,treatment,medium
10.1177/153537020322800206,human,not_applicable,high
10.1177/153944920502500205,human,not_applicable,high
10.1177/153944929701700303,human,not_applicable,high
10.1177/17423953060020020901,human,treatment,high
10.1177/1742395312474478,human,not_applicable,high
10.1177/1742395316644770,human,not_applicable,high
10.1177/1742395313478220,human,not_applicable,high
10.1177/1740774518760300,human,not_applicable,high
10.1177/1742395317746470,human,treatment,high
10.1177/1742395318815965,human,not_applicable,high
10.1177/1742395317703175,other,not_applicable,high
10.1177/1742395319836472,human,not_applicable,high
10.1177/1742395320949613,human,not_applicable,high
10.1177/17423953211064989,human,not_applicable,high
10.1177/17423953211043106,human,not_applicable,high
10.1177/17423953221101606,human,not_applicable,high
10.1177/17423953221121696,human,not_applicable,high
10.1177/17423953251347108,human,not_applicable,high
10.1177/17423953231178185,human,not_applicable,high
10.1177/17448069241275097,other,not_applicable,high
10.1177/1942602x18795299,human,not_applicable,high
10.1177/19714009980110s220,human,not_applicable,high
10.1177/20420986251395925,human,not_applicable,high
10.1177/20499361211009385,human,not_applicable,high
10.1177/2055102918792648,human,treatment,high
10.1177/2049463719875164,human,not_applicable,high
10.1177/2055102919838907,human,not_applicable,high
10.1177/2055102918805187,human,treatment,high
10.1177/2055102919840614,human,treatment,high
10.1177/2042533313507920,human,not_applicable,high
10.1177/2058738418820402,human,not_applicable,high
10.1177/2058738418812342,other,not_applicable,high
10.1177/2150131910385843,human,not_applicable,high
10.1177/2156587213485436,human,treatment,high
10.1177/2156587216659400,human,treatment,high
10.1177/216507991306100705,human,not_applicable,high
10.1177/2324709615607908,human,treatment,high
10.1177/2156587217712763,other,not_applicable,high
10.1177/21925682231217706,human,not_applicable,high
10.1177/2164957x221079790,human,treatment,high
10.1177/23743735261442541,human,treatment,high
10.1177/2380084419872135,human,not_applicable,high
10.1177/23743735241272158,human,treatment,high
10.1177/26331055221114817,other,not_applicable,high
10.1177/23743735261449971,human,not_applicable,high
10.1177/27536130241275607,human,treatment,high
10.1177/27536130241311594,other,not_applicable,high
10.1179/174328808x252064,human,treatment,high
10.1179/174592006x111012,human,treatment,high
10.1179/135100000101535519,other,not_applicable,high
10.1179/2295333714y.0000000056,human,both,high
10.1179/2295333714y.0000000075,unclear,not_applicable,high
10.1179/2295333714y.0000000076,human,not_applicable,high
10.1179/rer.2000.5.1.35,human,not_applicable,high
10.1183/13993003.congress-2023.pa2960,human,not_applicable,high
10.1183/13993003.congress-2023.pa4574,human,not_applicable,high
10.1185/03007995.2015.1045472,other,not_applicable,high
10.1186/1471-2172-13-71,human,not_applicable,high
10.1183/13993003.congress-2023.pa4639,human,treatment,high
10.1183/13993003.congress-2025.pa4128,human,not_applicable,high
10.1186/1471-2172-14-29,human,not_applicable,high
10.1186/1471-2180-11-2,human,not_applicable,high
10.1186/1471-2180-2-39,other,not_applicable,high
10.1186/1471-2296-11-16,human,not_applicable,high
10.1186/1471-2296-14-12,human,treatment,high
10.1182/blood-2018-99-117260,human,not_applicable,high
10.1186/1471-2296-15-44,human,not_applicable,high
10.1186/1471-2296-6-33,human,not_applicable,high
10.1186/1471-2296-11-89,human,not_applicable,high
10.1186/1471-2296-6-49,human,not_applicable,high
10.1186/1471-230x-12-13,human,not_applicable,high
10.1186/1471-2296-11-28,human,not_applicable,high
10.1186/1471-2377-11-23,human,treatment,high
10.1186/1471-230x-4-32,human,not_applicable,high
10.1186/1471-2296-13-93,human,not_applicable,high
10.1186/1471-230x-13-28,human,not_applicable,high
10.1186/1471-2334-12-258,human,not_applicable,high
10.1186/1471-2334-5-78,human,not_applicable,high
10.1186/1471-2377-10-73,human,not_applicable,high
10.1186/1471-2377-11-30,human,not_applicable,high
10.1186/1471-2377-11-82,human,not_applicable,high
10.1186/1471-2377-11-62,human,not_applicable,high
10.1186/1471-2377-4-14,human,not_applicable,high
10.1186/1471-2377-4-6,human,not_applicable,high
10.1186/1471-2377-7-40,human,not_applicable,high
10.1186/1471-2377-6-9,human,not_applicable,high
10.1186/1471-2377-6-41,human,not_applicable,high
10.1186/1471-2377-7-6,human,treatment,high
10.1186/1471-2377-5-22,human,not_applicable,high
10.1186/1471-2377-9-28,human,treatment,high
10.1186/1471-244x-13-281,human,not_applicable,high
10.1186/1471-244x-9-s1-s1,human,not_applicable,high
10.1186/1471-2458-12-202,human,treatment,high
10.1186/1471-244x-6-53,human,not_applicable,high
10.1186/1471-2458-13-414,human,not_applicable,high
10.1186/1471-2458-11-402,human,not_applicable,high
10.1186/1471-2458-9-458,human,not_applicable,high
10.1186/1472-6793-5-5,human,not_applicable,high
10.1186/1472-6882-11-47,human,not_applicable,high
10.1186/1471-2474-5-47,human,not_applicable,high
10.1186/1472-6882-11-87,human,treatment,high
10.1186/1472-6882-12-s1-p123,human,treatment,high
10.1186/1472-6920-8-49,other,not_applicable,high
10.1186/1472-6955-8-2,human,not_applicable,high
10.1186/1472-6963-11-217,human,not_applicable,high
10.1186/1472-6963-11-308,human,not_applicable,high
10.1186/1472-6882-7-12,human,not_applicable,high
10.1186/1472-6963-8-175,human,treatment,high
10.1186/1472-6963-5-37,other,not_applicable,high
10.1186/1475-2891-8-4,human,treatment,high
10.1186/1472-6963-9-13,human,not_applicable,high
10.1186/1475-2891-9-55,human,treatment,high
10.1186/1475-9276-10-46,human,not_applicable,high
10.1186/1476-5918-4-10,human,treatment,high
10.1186/1476-5918-4-3,human,treatment,high
10.1186/1472-6920-9-70,other,not_applicable,high
10.1186/1476-5918-5-1,human,not_applicable,high
10.1186/1476-5918-6-2,human,not_applicable,high
10.1186/1476-5918-6-6,human,not_applicable,high
10.1186/1477-7525-1-52,human,not_applicable,high
10.1186/1477-7525-1-48,human,not_applicable,high
10.1186/1477-7525-7-29,human,not_applicable,high
10.1186/1477-7525-7-67,human,not_applicable,high
10.1186/1477-7525-1-74,human,not_applicable,high
10.1186/1477-7525-1-49,human,not_applicable,high
10.1186/1477-7525-12-64,human,not_applicable,high
10.1186/1478-7547-2-4,other,not_applicable,high
10.1186/1478-7547-9-1,human,not_applicable,high
10.1186/1476-5918-7-6,human,not_applicable,high
10.1186/1478-7954-3-8,human,not_applicable,high
10.1186/1478-7954-2-1,human,not_applicable,high
10.1186/1478-7954-7-17,human,not_applicable,high
10.1186/1478-7954-4-12,human,not_applicable,high
10.1186/1478-7954-5-5,human,not_applicable,high
10.1186/1478-7954-5-6,human,not_applicable,high
10.1186/1478-7954-7-18,human,not_applicable,high
10.1186/1479-5876-1-10,human,not_applicable,high
10.1186/1479-5876-10-191,human,not_applicable,high
10.1186/1479-5876-10-88,human,not_applicable,high
10.1186/1479-5876-11-68,human,not_applicable,high
10.1186/1479-5876-11-93,human,not_applicable,high
10.1186/1479-5876-12-104,human,not_applicable,high
10.1186/1479-5876-11-243,other,not_applicable,high
10.1186/1479-5876-4-34,human,treatment,high
10.1186/1479-5876-7-81,other,not_applicable,high
10.1186/1479-5876-7-96,human,not_applicable,high
10.1186/1479-5876-12-20,human,not_applicable,high
10.1186/1479-5876-9-81,human,not_applicable,high
10.1186/1479-5876-8-93,human,not_applicable,high
10.1186/1741-7015-11-205,other,not_applicable,high
10.1186/1741-7007-8-124,other,not_applicable,high
10.1186/1741-7015-11-64,other,not_applicable,high
10.1186/1740-2557-2-5,human,not_applicable,high
10.1186/1741-7015-3-19,human,not_applicable,high
10.1186/1741-7015-4-9,human,treatment,high
10.1186/1741-7015-7-57,human,not_applicable,high
10.1186/1479-5876-8-1,human,not_applicable,high
10.1186/1741-7015-7-58,human,not_applicable,high
10.1186/1741-7015-8-35,other,not_applicable,high
10.1186/1741-7015-9-26,human,not_applicable,high
10.1186/1742-4682-9-22,human,not_applicable,high
10.1186/1742-4690-7-10,other,not_applicable,high
10.1186/1742-4690-7-109,human,not_applicable,high
10.1186/1742-4682-4-8,other,not_applicable,high
10.1186/1742-4690-7-110,other,not_applicable,high
10.1186/1741-7015-9-91,human,not_applicable,high
10.1186/1742-4690-7-113,other,not_applicable,high
10.1186/1742-4690-7-57,human,not_applicable,high
10.1186/1742-4690-7-16,other,not_applicable,high
10.1186/1742-4690-7-63,human,not_applicable,high
10.1186/1742-4690-7-68,animal,not_applicable,high
10.1186/1742-4690-8-12,human,not_applicable,high
10.1186/1742-4690-8-13,other,not_applicable,high
10.1186/1742-4690-8-20,human,not_applicable,high
10.1186/1742-4690-8-s1-a219,animal,not_applicable,high
10.1186/1742-4690-8-s1-a222,human,not_applicable,high
10.1186/1742-4690-8-s1-a225,other,not_applicable,high
10.1186/1742-4690-8-s1-a238,human,not_applicable,high
10.1186/1742-4690-8-s2-o11,other,not_applicable,high
10.1186/1742-4690-8-s1-a241,human,not_applicable,high
10.1186/1742-4690-8-s1-a230,other,not_applicable,high
10.1186/1743-0003-5-16,human,not_applicable,high
10.1186/1743-422x-10-332,other,not_applicable,high
10.1186/1743-422x-7-224,human,not_applicable,high
10.1186/1743-422x-8-423,other,not_applicable,high
10.1186/1743-422x-8-450,human,not_applicable,high
10.1186/1743-7075-7-79,human,treatment,medium
10.1186/1744-859x-9-s1-s25,human,treatment,high
10.1186/1744-9081-3-55,human,treatment,medium
10.1186/1744-9081-5-43,human,not_applicable,high
10.1186/1744-9081-4-44,human,not_applicable,high
10.1186/1744-9081-5-10,human,not_applicable,high
10.1186/1745-6215-13-71,human,treatment,high
10.1186/1744-9081-6-76,human,not_applicable,high
10.1186/1745-6215-14-147,human,treatment,high
10.1186/1745-6215-12-s1-a144,human,treatment,high
10.1186/1745-6215-14-415,human,treatment,high
10.1186/1745-6215-14-386,human,treatment,high
10.1186/1745-6215-16-s2-o43,human,not_applicable,high
10.1186/1748-5908-6-132,human,treatment,high
10.1186/1751-0759-3-7,human,not_applicable,high
10.1186/1745-6215-14-444,human,treatment,high
10.1186/1745-6215-16-s1-p21,human,not_applicable,high
10.1186/1751-0759-7-5,human,not_applicable,high
10.1186/1751-0759-4-22,human,not_applicable,high
10.1186/1751-0759-6-10,human,not_applicable,high
10.1186/1751-0759-7-7,human,not_applicable,high
10.1186/1751-0759-8-22,human,not_applicable,high
10.1186/1756-0500-4-139,human,not_applicable,high
10.1186/1752-0509-2-95,other,not_applicable,high
10.1186/1755-8794-2-38,human,not_applicable,high
10.1186/1756-0500-6-309,human,not_applicable,high
10.1186/1756-0500-7-370,other,not_applicable,high
10.1186/1756-0500-5-418,human,treatment,high
10.1186/1756-0500-7-650,human,treatment,high
10.1186/1878-5085-5-s1-a149,human,treatment,high
10.1186/1757-4749-1-6,human,treatment,high
10.1186/ar2690,human,not_applicable,high
10.1186/2052-1847-5-16,human,treatment,high
10.1186/ar1163,human,not_applicable,high
10.1186/1756-0500-7-461,human,not_applicable,high
10.1186/ar2425,human,not_applicable,high
10.1186/ar2691,human,not_applicable,high
10.1186/s10020-018-0046-1,human,not_applicable,high
10.1186/s10020-019-0083-4,human,not_applicable,high
10.1186/s10020-023-00766-8,other,not_applicable,high
10.1186/s12865-015-0101-4,human,not_applicable,high
10.1186/s12865-017-0190-3,human,not_applicable,high
10.1186/s12865-016-0142-3,human,not_applicable,high
10.1186/s12865-026-00849-1,other,not_applicable,high
10.1186/s12866-025-04650-9,human,not_applicable,high
10.1186/s12874-020-01131-7,other,not_applicable,high
10.1186/s12865-024-00657-5,other,not_applicable,high
10.1186/s12875-016-0453-8,human,not_applicable,high
10.1186/s12874-019-0730-z,human,not_applicable,high
10.1186/s12875-016-0493-0,human,not_applicable,high
10.1186/s12875-020-01160-7,human,not_applicable,high
10.1186/s12875-016-0527-7,human,not_applicable,high
10.1186/s12879-025-11754-0,human,treatment,high
10.1186/s12875-017-0635-z,human,not_applicable,high
10.1186/s12879-024-10238-x,human,not_applicable,high
10.1186/s10020-022-00528-y,other,not_applicable,high
10.1186/s12881-016-0342-y,human,not_applicable,high
10.1186/s12881-017-0387-6,human,not_applicable,high
10.1186/s12883-015-0308-2,human,not_applicable,high
10.1186/s12883-015-0392-3,human,treatment,high
10.1186/s12883-019-1468-2,human,not_applicable,high
10.1186/s12883-019-1433-0,human,not_applicable,high
10.1186/s12883-017-0896-0,human,not_applicable,high
10.1186/s12887-015-0428-2,human,treatment,high
10.1186/s12887-017-0799-7,human,not_applicable,high
10.1186/s12883-024-03872-0,human,not_applicable,high
10.1186/s12887-016-0596-8,human,not_applicable,high
10.1186/s12883-022-02763-6,human,not_applicable,high
10.1186/s12887-020-02461-7,human,not_applicable,high
10.1186/s12888-015-0515-9,human,treatment,high
10.1186/s12889-017-4968-2,human,not_applicable,high
10.1186/s12889-024-18757-7,human,not_applicable,high
10.1186/s12889-022-13929-9,human,not_applicable,high
10.1186/s12889-019-7225-z,human,not_applicable,high
10.1186/s12888-026-07797-5,human,not_applicable,high
10.1186/s12889-026-27499-7,human,not_applicable,high
10.1186/s12889-026-27598-5,human,not_applicable,high
10.1186/s12889-025-22603-9,human,not_applicable,high
10.1186/s12891-021-04293-7,human,treatment,high
10.1186/s12902-022-01237-7,human,treatment,high
10.1186/s12906-017-1783-3,human,treatment,high
10.1186/s12906-025-04800-6,human,treatment,high
10.1186/s12909-024-05990-2,human,not_applicable,high
10.1186/s12906-017-1647-x,human,treatment,high
10.1186/s12906-025-04882-2,animal,treatment,high
10.1186/s12912-026-04749-y,other,not_applicable,high
10.1186/s12912-015-0115-5,human,not_applicable,high
10.1186/s12913-016-1909-1,human,not_applicable,high
10.1186/s12913-017-2437-3,human,treatment,high
10.1186/s12913-017-2337-6,human,not_applicable,high
10.1186/s12913-026-14962-9,human,not_applicable,high
10.1186/s12916-014-0259-2,other,not_applicable,high
10.1186/s12916-015-0310-y,human,not_applicable,high
10.1186/s12916-023-02893-9,human,not_applicable,high
10.1186/s12918-018-0599-1,other,not_applicable,high
10.1186/s12920-017-0248-3,human,not_applicable,high
10.1186/s12916-014-0167-5,human,not_applicable,high
10.1186/s12933-024-02315-x,human,not_applicable,high
10.1186/s12916-025-04293-7,human,not_applicable,high
10.1186/s12955-015-0288-3,human,not_applicable,high
10.1186/s12955-020-01430-z,human,not_applicable,high
10.1186/s12955-018-1028-2,human,not_applicable,high
10.1186/s12955-025-02431-6,human,not_applicable,high
10.1186/s12967-015-0527-8,human,not_applicable,high
10.1186/s12967-015-0628-4,human,not_applicable,high
10.1186/s12967-016-0771-6,human,not_applicable,high
10.1186/s12967-015-0653-3,human,not_applicable,high
10.1186/s12963-016-0077-1,human,not_applicable,high
10.1186/s12967-016-0859-z,other,not_applicable,high
10.1186/s12916-015-0388-2,animal,not_applicable,high
10.1186/s12967-016-0873-1,human,not_applicable,high
10.1186/s12967-016-1104-5,human,not_applicable,high
10.1186/s12967-016-1010-x,human,not_applicable,high
10.1186/s12967-017-1161-4,human,not_applicable,high
10.1186/s12967-017-1201-0,human,not_applicable,high
10.1186/s12967-017-1229-1,human,not_applicable,high
10.1186/s12967-017-1263-z,other,not_applicable,high
10.1186/s12967-017-1350-1,human,not_applicable,high
10.1186/s12967-017-1371-9,human,treatment,high
10.1186/s12967-018-1413-y,human,treatment,high
10.1186/s12967-018-1473-z,human,not_applicable,high
10.1186/s12967-018-1397-7,human,treatment,high
10.1186/s12967-018-1392-z,human,treatment,high
10.1186/s12967-018-1644-y,other,not_applicable,high
10.1186/s12967-018-1696-z,human,not_applicable,high
10.1186/s12967-018-1713-2,human,not_applicable,high
10.1186/s12967-018-1414-x,human,not_applicable,high
10.1186/s12967-019-02153-6,human,not_applicable,high
10.1186/s12967-019-1797-3,human,not_applicable,high
10.1186/s12967-019-02196-9,human,treatment,high
10.1186/s12967-019-02155-4,other,not_applicable,high
10.1186/s12967-019-02184-z,human,not_applicable,high
10.1186/s12967-019-1836-0,human,not_applicable,high
10.1186/s12967-018-1600-x,other,not_applicable,high
10.1186/s12967-019-1948-6,human,not_applicable,high
10.1186/s12967-019-1888-1,human,not_applicable,high
10.1186/s12967-019-1935-y,human,not_applicable,high
10.1186/s12967-020-02269-0,human,not_applicable,high
10.1186/s12967-019-1906-3,human,not_applicable,high
10.1186/s12967-020-02397-7,human,not_applicable,high
10.1186/s12967-020-02356-2,human,not_applicable,high
10.1186/s12967-020-02341-9,human,not_applicable,high
10.1186/s12967-020-02419-4,human,not_applicable,high
10.1186/s12967-020-02452-3,human,not_applicable,high
10.1186/s12967-020-02506-6,human,not_applicable,high
10.1186/s12967-020-02481-y,human,not_applicable,high
10.1186/s12967-020-02560-0,human,not_applicable,high
10.1186/s12967-020-02583-7,human,not_applicable,high
10.1186/s12967-020-02455-0,other,not_applicable,high
10.1186/s12967-020-02575-7,other,not_applicable,high
10.1186/s12967-020-02603-6,unclear,not_applicable,high
10.1186/s12967-020-02585-5,human,not_applicable,high
10.1186/s12967-020-02683-4,human,treatment,high
10.1186/s12967-020-02533-3,human,not_applicable,high
10.1186/s12967-020-02665-6,other,not_applicable,high
10.1186/s12967-021-02713-9,human,not_applicable,high
10.1186/s12967-021-02721-9,human,treatment,high
10.1186/s12967-021-02742-4,human,treatment,high
10.1186/s12967-021-02875-6,human,treatment,high
10.1186/s12967-021-02774-w,human,not_applicable,high
10.1186/s12967-021-02833-2,other,not_applicable,high
10.1186/s12967-021-03035-6,human,not_applicable,high
10.1186/s12967-021-02974-4,human,not_applicable,high
10.1186/s12967-021-02819-0,human,not_applicable,high
10.1186/s12967-021-03127-3,other,not_applicable,high
10.1186/s12967-021-03153-1,human,not_applicable,high
10.1186/s12967-021-03143-3,other,not_applicable,high
10.1186/s12967-021-03170-0,human,not_applicable,high
10.1186/s12967-022-03297-8,other,treatment,high
10.1186/s12967-022-03244-7,human,not_applicable,high
10.1186/s12967-022-03289-8,human,not_applicable,high
10.1186/s12967-022-03301-1,human,not_applicable,high
10.1186/s12967-022-03346-2,human,not_applicable,high
10.1186/s12967-022-03460-1,human,treatment,high
10.1186/s12967-022-03461-0,human,treatment,high
10.1186/s12967-022-03616-z,human,not_applicable,high
10.1186/s12967-022-03638-7,human,not_applicable,high
10.1186/s12967-022-03682-3,human,not_applicable,high
10.1186/s12967-022-03764-2,human,not_applicable,high
10.1186/s12967-022-03488-3,human,treatment,high
10.1186/s12967-022-03662-7,human,not_applicable,high
10.1186/s12967-022-03769-x,human,not_applicable,high
10.1186/s12967-023-03886-1,human,not_applicable,high
10.1186/s12967-022-03815-8,human,not_applicable,high
10.1186/s12967-023-03887-0,human,not_applicable,high
10.1186/s12967-023-03958-2,human,not_applicable,high
10.1186/s12967-023-03946-6,human,not_applicable,high
10.1186/s12967-023-04179-3,human,not_applicable,high
10.1186/s12967-023-04250-z,human,treatment,high
10.1186/s12967-023-04412-z,human,not_applicable,high
10.1186/s12967-023-04227-y,human,treatment,high
10.1186/s12967-023-04226-z,human,not_applicable,high
10.1186/s12967-023-04295-0,human,not_applicable,high
10.1186/s12967-023-04515-7,human,not_applicable,high
10.1186/s12967-023-04587-5,human,treatment,high
10.1186/s12967-023-04588-4,human,not_applicable,high
10.1186/s12967-023-04636-z,human,prevention,high
10.1186/s12967-023-04711-5,human,not_applicable,high
10.1186/s12967-023-04635-0,human,not_applicable,high
10.1186/s12967-024-05148-0,human,not_applicable,high
10.1186/s12967-023-04808-x,animal,not_applicable,high
10.1186/s12967-023-04678-3,human,not_applicable,high
10.1186/s12967-024-04979-1,human,not_applicable,high
10.1186/s12967-024-05410-5,human,not_applicable,high
10.1186/s12967-024-05349-7,human,not_applicable,high
10.1186/s12967-024-05412-3,other,not_applicable,high
10.1186/s12967-024-05915-z,other,not_applicable,high
10.1186/s12967-024-05710-w,other,not_applicable,high
10.1186/s12967-025-06137-7,human,not_applicable,high
10.1186/s12967-025-06220-z,other,not_applicable,high
10.1186/s12967-025-06600-5,human,prevention,high
10.1186/s12967-025-06146-6,human,not_applicable,high
10.1186/s12967-025-06527-x,other,not_applicable,high
10.1186/s12967-025-06131-z,human,not_applicable,high
10.1186/s12967-025-06625-w,human,prevention,high
10.1186/s12967-025-06829-0,other,treatment,high
10.1186/s12967-025-07006-z,human,not_applicable,high
10.1186/s12967-025-06841-4,human,not_applicable,high
10.1186/s12967-025-06954-w,human,not_applicable,high
10.1186/s12967-025-07213-8,human,treatment,high
10.1186/s12967-025-07203-w,human,not_applicable,high
10.1186/s12967-025-07433-y,human,not_applicable,high
10.1186/s12967-025-07506-y,human,treatment,high
10.1186/s12967-025-07579-9,human,not_applicable,high
10.1186/s12967-025-07507-x,human,not_applicable,high
10.1186/s12967-025-07586-w,human,not_applicable,high
10.1186/s12967-025-07620-x,other,not_applicable,high
10.1186/s12967-026-07708-y,human,not_applicable,high
10.1186/s12967-026-07740-y,human,not_applicable,high
10.1186/s12967-026-07889-6,human,not_applicable,high
10.1186/s12967-025-07624-7,human,treatment,high
10.1186/s12967-026-07807-w,human,treatment,high
10.1186/s12967-026-08157-3,human,not_applicable,high
10.1186/s12967-026-08159-1,human,not_applicable,high
10.1186/s12967-026-08156-4,human,not_applicable,high
10.1186/s12967-026-08162-6,human,not_applicable,high
10.1186/s12967-026-08167-1,human,not_applicable,high
10.1186/s12967-026-08321-9,human,not_applicable,high
10.1186/s12967-026-08319-3,other,not_applicable,high
10.1186/s12974-019-1456-x,animal,not_applicable,high
10.1186/s12967-026-08324-6,human,treatment,high
10.1186/s12974-016-0539-1,animal,not_applicable,high
10.1186/s12974-014-0168-5,animal,not_applicable,high
10.1186/s12967-026-08442-1,human,not_applicable,high
10.1186/s12982-025-00936-5,human,not_applicable,high
10.1186/s12982-025-01036-0,human,not_applicable,high
10.1186/s13030-014-0027-8,human,treatment,high
10.1186/s13027-023-00485-z,other,not_applicable,high
10.1186/s13020-016-0092-y,human,not_applicable,high
10.1186/s13030-019-0168-x,human,treatment,high
10.1186/s13030-018-0123-2,human,treatment,high
10.1186/s13030-017-0090-z,human,treatment,high
10.1186/s13030-019-0171-2,human,treatment,high
10.1186/s13030-022-00250-5,human,not_applicable,high
10.1186/s13030-021-00219-w,human,treatment,high
10.1186/s13030-022-00255-0,human,treatment,high
10.1186/s13030-024-00305-9,human,not_applicable,high
10.1186/s13030-025-00339-7,human,treatment,high
10.1186/s13063-015-0971-z,human,treatment,high
10.1186/s13063-015-0857-0,human,treatment,high
10.1186/s13030-022-00260-3,human,treatment,high
10.1186/s13063-018-2500-3,human,treatment,high
10.1186/s13063-019-3243-5,human,treatment,high
10.1186/s13063-018-2763-8,human,treatment,high
10.1186/s13030-025-00336-w,human,treatment,high
10.1186/s13063-019-3895-1,human,treatment,high
10.1186/s13063-020-04901-2,human,not_applicable,high
10.1186/s13063-024-07982-5,human,treatment,high
10.1186/s13063-022-06620-2,human,treatment,high
10.1186/s13063-026-09769-2,human,treatment,high
10.1186/s13063-024-08077-x,human,treatment,high
10.1186/s13063-023-07550-3,human,treatment,high
10.1186/s13104-023-06616-4,human,not_applicable,high
10.1186/s13223-020-0417-3,human,not_applicable,high
10.1186/s13148-020-00960-z,human,not_applicable,high
10.1186/s13317-019-0122-8,human,not_applicable,high
10.1186/s13643-018-0909-0,other,not_applicable,high
10.1186/s13643-022-01972-x,other,not_applicable,high
10.1186/s40001-024-01747-1,other,not_applicable,high
10.1186/s40168-016-0171-4,human,not_applicable,high
10.1186/s40168-024-01858-1,human,not_applicable,high
10.1186/s40168-017-0261-y,human,not_applicable,high
10.1186/s40359-017-0174-3,human,not_applicable,high
10.1186/s13643-019-1202-6,human,not_applicable,high
10.1186/s40246-015-0030-6,human,not_applicable,high
10.1186/s40359-019-0288-x,human,treatment,high
10.1186/s40359-020-0380-2,human,not_applicable,high
10.1186/s40359-019-0296-x,human,not_applicable,high
10.1186/s40360-018-0203-8,other,not_applicable,high
10.1186/s40659-016-0087-2,human,not_applicable,high
10.1186/s40814-019-0525-3,human,treatment,high
10.1186/s40359-023-01358-1,human,not_applicable,high
10.1186/s40798-026-00995-1,human,not_applicable,high
10.1186/s40359-018-0218-3,human,treatment,high
10.1191/0269215504cr708oa,human,not_applicable,high
10.1191/0269215504cr751oa,human,not_applicable,high
10.1186/s40814-020-00595-0,human,prevention,high
