original_url,replication_url,description,result,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,original_es_r,replication_es_r,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,field,discipline,subdiscipline,tags,validated,validated_person,replication_initiative_tag,source,explanation,replication_type,confidence
https://doi.org/10.1126/science.1183532,https://doi.org/10.1038/s41562-018-0399-z,costly punishment in ecological systems is used but lacks a gross positive effect on resource harvesting unless combined with communication,success,Marco A. Janssen; Robert Holahan; Allen Lee; Элинор Остром,Lab Experiments for the Study of Social-Ecological Systems,Science,328,5978,613,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,63.0,,,,,,,42.0,,,0.631400585,0.343817025,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1221936,https://doi.org/10.1038/s41562-018-0399-z,episodic memory decisions induce lingering mnemonic biases,success,Katherine Duncan; Arhanti Sadanand; Lila Davachi,Memory’s Penumbra: Episodic Memory Decisions Induce Lingering Mnemonic Biases,Science,337,6093,485,2012.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,15.0,,,,,,,92.0,,,0.673590839,0.436459839,,,,,social sciences,psychology,cognitive psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1207745,https://doi.org/10.1038/s41562-018-0399-z,Google effects on memory: cognitive consequences of having information at our fngertips,inconclusive,Betsy Sparrow; Jenny Liu; Daniel M. Wegner,Google Effects on Memory: Cognitive Consequences of Having Information at Our Fingertips,Science,333,6043,776,2011.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,69.0,,,,,,,234.0,,,0.367646217,0.049590591,,,,,social sciences,psychology,cognitive psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1195701,https://doi.org/10.1038/s41562-018-0399-z,imagined consumption reduces actual consumption,success,Carey K. Morewedge; Young Eun Huh; Joachim Vosgerau,Thought for Food: Imagined Consumption Reduces Actual Consumption,Science,330,6010,1530,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,32.0,,,,,,,89.0,,,0.453113467,0.354691803,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1189993,https://doi.org/10.1038/s41562-018-0399-z,Incidental Haptic Sensations Influence Social Judgments and Decisions,inconclusive,Joshua M. Ackerman; Christopher C. Nocera; John A. Bargh,Incidental Haptic Sensations Influence Social Judgments and Decisions,Science,328,5986,1712,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,54.0,,,,,,,599.0,,,0.269728035,0.062703826,,,,,social sciences,psychology,cognitive psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1038/nature15392,https://doi.org/10.1038/s41562-018-0399-z,Inequality and visibility of wealth in experimental social networks,success,Akihiro Nishi; Hirokazu Shirado; David G. Rand; Nicholas A. Christakis,Inequality and visibility of wealth in experimental social networks,Nature,526,7573,426,2015.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,200.0,,,,,,,480.0,,,0.200582698,0.11604169,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1038/nature12774,https://doi.org/10.1038/s41562-018-0399-z,infuence of group size on cultural complexity,success,Maxime Derex; Marie‐Pauline Beugin; Bernard Godelle; Michel Raymond,Experimental evidence for the influence of group size on cultural complexity,Nature,503,7476,389,2013.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,51.0,,,,,,,65.0,,,0.524652481,0.360503018,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1038/nature13530,https://doi.org/10.1038/s41562-018-0399-z,Intergenerational Goods Game,success,Oliver Hauser; David G. Rand; Alexander Peysakhovich; Martin A. Nowak,Cooperating with the future,Nature,511,7508,220,2014.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,40.0,,,,,,,22.0,,,0.815814376,0.832050145,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1250830,https://doi.org/10.1038/s41562-018-0399-z,participants typically do not enjoy spending 6 to 15 minutes in a room by themselves with nothing to do but think,success,Timothy D. Wilson; D. Reinhard; Erin Corwin Westgate; Daniel T. Gilbert; Nicole Elizabeth Ellerbeck; Cheryl Hahn; Casey L. Brown; Adi Shaked,Just think: The challenges of the disengaged mind,Science,345,6192,75,2014.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,30.0,,,,,,,39.0,,,0.674164951,0.593598902,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1186799,https://doi.org/10.1038/s41562-018-0399-z,postdecisional dissonance,inconclusive,Spike W. S. Lee; Norbert Schwarz,Washing Away Postdecisional Dissonance,Science,328,5979,709,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,40.0,,,,,,,286.0,,,0.388134241,-0.046322692,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior,Cognitive Dissonance",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1239918,https://doi.org/10.1038/s41562-018-0399-z,Reading literary fiction improves theory of mind,inconclusive,David Kidd; Emanuele Castano,Reading Literary Fiction Improves Theory of Mind,Science,342,6156,377,2013.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,86.0,,,,,,,714.0,,,0.269069105,-0.027254447,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1199327,https://doi.org/10.1038/s41562-018-0399-z,Retrieval practice produces more learning than elaborative studying with concept mapping,success,Jeffrey D. Karpicke; Janell R. Blunt,Retrieval Practice Produces More Learning than Elaborative Studying with Concept Mapping,Science,331,6018,772,2011.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,40.0,,,,,,,49.0,,,0.602276385,0.384132594,,,,,social sciences,psychology,cognitive psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1222426,https://doi.org/10.1038/s41562-018-0399-z,scarcity changes how people allocate attention,inconclusive,Anuj Shah; Sendhil Mullainathan; Eldar Shafir,Some Consequences of Having Too Little,Science,338,6107,682,2012.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,56.0,,,,,,,619.0,,,0.267444998,-0.01500574,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1038/nature11467,https://doi.org/10.1038/s41562-018-0399-z,Spontaneous giving and calculated greed,inconclusive,David G. Rand; Joshua D. Greene; Martin A. Nowak,Spontaneous giving and calculated greed,Nature,489,7416,427,2012.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,343.0,,,,,,,2136.0,,,0.140981421,0.025786534,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1190792,https://doi.org/10.1038/s41562-018-0399-z,susceptibility to others‚Äô beliefs in human infants and adults,success,Ágnes Melinda Kovács; Ernő Téglás; Ansgar D. Endress,The Social Sense: Susceptibility to Others’ Beliefs in Human Infants and Adults,Science,330,6012,1830,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,24.0,,,,,,,95.0,,,0.450499475,0.586203992,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1191465,https://doi.org/10.1038/s41562-018-0399-z,testing improves memory,success,Mary A. Pyc; Katherine A. Rawson,Why Testing Improves Memory: Mediator Effectiveness Hypothesis,Science,330,6002,335,2010.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,36.0,,,,,,,306.0,,,0.376537383,0.149730161,,,,,social sciences,psychology,cognitive psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1126/science.1199427,https://doi.org/10.1038/s41562-018-0399-z,Writing about testing worries boosts exam performance in the classroom,inconclusive,Gerardo Ramirez; Sian L. Beilock,Writing About Testing Worries Boosts Exam Performance in the Classroom,Science,331,6014,211,2011.0,Colin F. Camerer; Anna Dreber; Felix Holzmeister; Teck‐Hua Ho; Jürgen Huber; Magnus Johannesson; Michael Kirchler; Gideon Nave; Brian A. Nosek; Thomas Pfeiffer; Adam Altmejd; Nick Buttrick; Taizan Chan; Yiling Chen; Eskil Forsell; Anup Gampa; Emma Heikensten; Lily Hummer; Taisuke Imai; Siri Isaksson; Dylan Manfredi; Julia Rose; Eric‐Jan Wagenmakers; Hang Wu,Evaluating the replicability of social science experiments in Nature and Science between 2010 and 2015,Nature Human Behaviour,2,9,637,2018.0,20.0,,,,,,,79.0,,,0.793155372,-0.09818399,,,,,social sciences,psychology,social psychology,"Social Science Replication Project, Science, Nature, Human Behavior",yes,forrt.org team: LKasseckert,SSRP,,,,
https://doi.org/10.1093/jcr/ucx066,https://doi.org/10.1073/pnas.2103313118,"By manipulating the timing of an activity, the Time-Elicit (TEL) procedure of stating the maximum amount of hours required for a task should be more sensitive to a change in time scarcity, because time of money required for a task). Analogously, the TEL procedure should be more sensitive to a change in the timing of the activity. That is, distant activitiesscarcity receives a higher weight in TEL vs. Money-Elicit (MEL) procedure - stating the minimum amount should yield lower wage rates, particularly in the TEL (vs. MEL) procedure, which should diminish the wage rate asymmetry",inconclusive,Ashwani Monga; Frank May; Rajesh Bagchi,Eliciting Time versus Money: Time Scarcity Underlies Asymmetric Wage Rates,Journal of Consumer Research,44,4,833,2017.0,Michael O’Donnell; Amelia S. Dev; Stephen Antonoplis; Stephen Baum; Arianna H. Benedetti; N. Derek Brown; Belinda Carrillo; Andrew L. Choi; Paul Connor; Kristin Donnelly; Monica E Ellwood-Lowe; Ruthe Foushee; Rachel Jansen; Shoshana N. Jarvis; Ryan Lundell-Creagh; Joseph Ocampo; Gold N. Okafor; Zahra Rahmani Azad; Michael Rosenblum; Derek Schatz; Daniel H. Stein; Yilu Wang; Don A. Moore; Leif D. Nelson,Empirical audit and review and an assessment of evidentiary value in research on the psychological consequences of scarcity,Proceedings of the National Academy of Sciences,118,44,e2103313118,2021.0,179.0,,r,,,,,467.0,,r,0.2164277,0.01732414,,,,,social sciences,psychology,consumer psychology / marketing,"time, money, scarcity, time-money tradeoffs, wage rates, procedural invariance",yes,forrt.org team: LK,,,,,
