original_url,replication_url,description,result,replication_type,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,original_es_r,replication_es_r,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,field,discipline,subdiscipline,tags,validated,validated_person,replication_initiative_tag,source,explanation,confidence,ai_version
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,Students who participate in more diversity workshops or courses report higher levels of general academic skills.,success,close,,,,,,,,,,,,,,,236.0,0.17,r,"[0.130800720309199, 0.209199279690801]",0.001,<,,222.0,0.0406244,r,0.123059523156735,0.205231339076317,"[0.0355480932800413, 0.0457007067199587]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,"Attending an institution where students more frequently interact cross-racially positively predicts individual students' racial-cultural engagement, beyond personal behavior.",success,close,,,,,,,,,,,,,,,236.0,0.24,r,"[0.122402160927597, 0.357597839072403]",0.001,<,,222.0,0.6190414,r,0.04636624837803,0.0667573692231553,"[0.39509375916607, 0.84298904083393]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,Students who more frequently interact with students of another race report higher levels of racial-cultural engagement.,success,close,,,,,,,,,,,,,,,236.0,0.35,r,"[0.330400360154599, 0.369599639845401]",0.001,<,,222.0,0.1186729,r,0.343980878559509,0.398716077002878,"[0.112068801354092, 0.125276998645908]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,Attending institutions where more students participate in diversity workshops or courses is positively associated with students' self-reported general academic skills.,success,close,,,,,,,,,,,,,,,236.0,0.31,r,"[0.153202881236796, 0.466797118763204]",0.001,<,,222.0,0.3260264,r,0.0457374490003292,0.0480579857534412,"[0.148589292508401, 0.503463507491599]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,Students who participate more in diversity workshops or courses report higher levels of racial-cultural engagement.,success,close,,,,,,,,,,,,,,,236.0,0.22,r,"[0.200400360154599, 0.239599639845401]",0.001,<,,222.0,0.1094666,r,0.206215654174573,0.397095640944263,"[0.103344456497891, 0.115588743502109]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,Students who more frequently interact with students of another race report higher levels of general academic skills.,success,close,,,,,,,,,,,,,,,236.0,0.16,r,"[0.120800720309199, 0.199199279690801]",0.001,<,,222.0,0.0284989,r,0.115357371662951,0.192273419032331,"[0.0246897099960464, 0.0323080900039536]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.learninstruc.2014.12.001,https://doi.org/10.1038/s41586-025-10078-y,"Immigrant bilingual students score significantly higher on English as a foreign language than monolingual peers, even after controlling for sociodemographic variables.",success,close,,,,,,,,,,,,,,,2835.0,2.68,r,"[0.642149006678309, 4.71785099332169]",0.01,<,,14940.0,0.3535279,r,0.218122032002736,0.113001434472642,"[0.303026879985146, 0.404028920014854]",2.2e-16,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/670394,https://doi.org/10.1038/s41586-025-10078-y,"Familiarity with response category labels (e.g., 'strongly agree' vs. 'completely agree') systematically influences endorsement rates on Likert scale items.",failure,direct,,,,,,,,,,,,,,,218.0,0.415923294104938,d,"[0.14704147479419, 0.683860351382553]",0.002415111,=,two,975.0,0.14815126920991,d,0.204473689129398,0.0739483545794534,"[0.022389652720439, 0.273846500533349]",0.021,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/yb2h8,https://doi.org/10.1038/s41586-025-10078-y,Monthly income is negatively associated with perceived stress related to the COVID-19 pandemic among Italians during lockdown.,reversal,close,,,,,,,,,,,,,,,2035.0,0.0059173114834894,f²,"[0.00111035170891717, 0.0145037190800966]",0.0005403,=,,1844.0,4.26550598476605e-05,f²,-0.076697476370714,0.00653094483755111,"[0.0, 0.00242842464168664]",0.783,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/s0007123411000421,https://doi.org/10.1038/s41586-025-10078-y,The social prevalence of emancipative values in a society increases individuals' likelihood of engaging in non-violent protest beyond what their own personal values predict.,failure,close,,,,,,,,,,,,,,,73175.0,0.54,r,"[0.30991347343748, 0.77008652656252]",0.01,<,,45119.0,0.2338864,r,0.481787661311874,0.199174712177886,"[-0.149363285791624, 0.617136085791624]",0.2397657,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831209350493,https://doi.org/10.1038/s41586-025-10078-y,"Attending a higher-ability school has a negative effect on students' academic self-concept (the big-fish-little-pond effect), robust across diverse student characteristics.",success,close,,,,,,,,,,,,,,,10221.0,-0.089,r,"[-0.116442750626254, -0.0615572493737457]",0.001,<,,5298.0,-0.02609457,r,-0.0627595114169334,-0.0924516915048332,"[-0.043627011909963, -0.00856212809003699]",3.64e-10,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1101/2020.04.28.20083352,https://doi.org/10.1038/s41586-025-10078-y,Higher national prevalence of tobacco smoking is negatively correlated with COVID-19 attack rates across European Union member states.,success,close,,,,,,,,,,,,,,,27.0,-0.476,r,"[-0.730536969916437, -0.105329277948714]",0.012,=,,27.0,-0.5047,r,-0.475999948591124,-0.5047,"[-0.747678971806604, -0.142537097863708]",0.0073,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.jesp.2009.07.002,https://doi.org/10.1038/s41586-025-10078-y,Participants detect the onset of anger more quickly on young Black male faces than on young White male faces in a facial emotion change-detection task.,success,direct,,,,,,,,,,,,,,,48.0,0.603331031303159,d,"[0.292676578863046, 0.908531719846056]",0.001,=,,55.0,-0.369461524629857,d,0.520582258428718,-0.349370452308209,"[-0.641124679141174, -0.0945965923094394]",0.008,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.obhdp.2013.10.003,https://doi.org/10.1038/s41586-025-10078-y,"Participants shown video-only recordings of ensemble competitions identify actual winners at rates above chance, outperforming those relying on audio alone.",failure,direct,,,,,,,,,,,,,,,41.0,0.668423700883234,d,"[0.325878756466942, 1.00414335808973]",0.0001133562,=,two,96.0,0.117473445580977,d,0.560455284994345,0.117275221909565,"[-0.0835561192516844, 0.31788868815688]",0.253,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/k23cv,https://doi.org/10.1038/s41586-025-10078-y,"Political conservatism inversely predicts compliance with COVID-19 social distancing guidelines, mediated by lower perceived health risk.",success,direct,,,,,,,,,,,,,,,573.0,-0.24,r,"[-0.315703707529175, -0.161260182391115]",0.001,<,,322.0,-0.2090261,r,-0.240000006678222,-0.209026129224616,"[-0.311214551768483, -0.102059234235908]",0.0001580484,,,social sciences,psychology,,psychology; covid; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/52bw4,https://doi.org/10.1038/s41586-025-10078-y,Higher perceived infectability predicts greater support for travel bans on Asia in response to the 2019-nCoV outbreak.,success,direct,,,,,,,,,,,,,,,241.0,0.0903046050420168,f²,"[0.0287690418634602, 0.183430697024958]",0.001,<,,167.0,0.045444512195122,f²,0.28779352960539,0.208492400372099,"[0.00328576104453198, 0.133525642306161]",0.007,,,social sciences,psychology,,psychology; covid; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1257/app.3.1.239,https://doi.org/10.1038/s41586-025-10078-y,"Low-caste households in Indian villages dominated by a low caste have substantially higher incomes than low-caste households in high-caste-dominated villages, driven by fewer trade barriers in irrigation water.",reversal,close,,,,,,,,,,,,,,,1295.0,566.5,r,"[156.867527231129, 976.132472768871]",0.008065917,=,two,2537.0,-10.058,r,0.276117657935067,-0.101968713037806,"[-23.174078984542, 3.05807898454204]",0.1343,,,social sciences,economics,,economics; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.evolhumbehav.2010.05.002,https://doi.org/10.1038/s41586-025-10078-y,"Among normally cycling women, higher conception risk is associated with greater probability of intending to vote for Donald Trump over Barack Obama.",inconclusive,direct,,,,,,,,,,,,,,,62.0,0.28,r,"[0.0321754606439131, 0.481117640015893]",0.03,=,,545.0,-0.112,r,0.279999967414749,-0.11201578830889,"[-0.193310859349694, -0.0282997475209377]",0.009,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/676333,https://doi.org/10.1038/s41586-025-10078-y,Plumbing firms whose names begin with the letter A or a number receive significantly more service complaints than firms with other names.,success,close,,,,,,,,,,,,,,,2293.0,0.283594459935419,d,"[0.201286080210431, 0.365840310217983]",1.423721e-11,=,two,2320.0,0.156185535688145,d,0.140452911289756,0.0553096606492884,"[0.0412984829411745, 0.271038532094135]",0.0077,,,social sciences,economics,,economics; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/a0027678,https://doi.org/10.1038/s41586-025-10078-y,"Under stereotype threat, initially mobilized prevention focus leads to improved performance on an executive function task like Stroop interference early on, before subsequent depletion.",failure,direct,,,,,,,,,,,,,,,63.0,0.742796090287255,d,"[0.228870314677667, 1.25103053745198]",0.004,=,,305.0,0.0209673436048734,d,0.353121902752396,0.0105049068716027,"[-0.203789673674381, 0.245689666771977]",0.855024,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1101/2020.05.13.20100156,https://doi.org/10.1038/s41586-025-10078-y,Countries with a current universal BCG vaccination policy had a significantly lower COVID-19 case increase rate compared to countries without such a policy.,inconclusive,close,,,,,,,,,,,,,,,78.0,25.4,r,"[5.54999435521432, 45.2500056447857]",0.029,=,,824.0,-79.24464,r,0.086939405416804,-0.051142860623509,"[-184.590391411526, 26.1011114115261]",0.14,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1093/sf/soy014,https://doi.org/10.1038/s41586-025-10078-y,Average working hours per worker in a U.S. state are positively associated with that state's carbon dioxide emissions.,success,close,,,,,,,,,,,,,,,350.0,0.668,r,"[0.31716644676733, 1.01883355323267]",0.0002292735,=,two,150.0,0.924023,r,0.215484454919733,0.206580480169483,"[0.0197740160926009, 1.8282719839074]",0.048205,,,social sciences,sociology,,sociology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1002/job.2118,https://doi.org/10.1038/s41586-025-10078-y,"Workplace Intergenerational Climate Scale scores significantly predict older workers' positive contact with younger workers above and beyond demographics, job satisfaction, intergenerational tension, and age-based work stereotypes.",success,direct,,,,,,,,,,,,,,,81.0,0.0794871794871795,f²,"[0.00250030703641956, 0.250959678941458]",0.01490181,=,two,359.0,,,0.271356231318786,0.420325994935278,,2.672772e-21,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.jesp.2010.11.006,https://doi.org/10.1038/s41586-025-10078-y,"Low-power individuals, compared to high-power individuals, show greater empathic concern, reflecting the effect of a detailed processing style induced by low power.",reversal,direct,,,,,,,,,,,,,,,36.0,0.8,d,"[0.114366263038569, 1.4748164903997]",0.022,=,,265.0,0.106931723659781,d,0.380616887817331,0.0535729970015381,"[-0.134255613355545, 0.347908152598276]",0.385,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.worlddev.2010.05.011,https://doi.org/10.1038/s41586-025-10078-y,In-house R&D and foreign technology imports interact negatively in predicting domestic patent applications among Chinese state-owned high-tech enterprises.,reversal,close,,,,,,,,,,,,,,,189.0,0.124,r,"[0.0318816927266175, 0.216118307273383]",0.008332332,=,two,256.0,-0.0438912,r,0.188468793276488,-0.168732979192426,"[-0.0752931549711054, -0.0124892450288946]",0.006154,,,social sciences,economics,,economics; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1007/s10683-011-9281-9,https://doi.org/10.1038/s41586-025-10078-y,"In asymmetric commons dilemmas, users' extraction behavior in prior periods interacts with their positional advantage such that upstream users extract more relative to their entitlement than downstream users.",success,direct,,,,,,,,,,,,,,,270.0,3.836,r,"[2.19747010892451, 5.47452989107548]",0.01,<,,630.0,4.524,r,0.273701426125295,0.355881999943058,"[3.58909717937439, 5.45890282062561]",0.0,,,social sciences,economics,,economics; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831208323278,https://doi.org/10.1038/s41586-025-10078-y,The average level of curricular diversity at a student's institution is positively associated with that student's general academic skills.,success,close,,,,,,,,,,,,,,,236.0,0.31,r,"[0.152253079457611, 0.467746920542389]",0.001,<,,225.0,0.3347604,r,0.0457374489991547,0.244360484156161,"[0.159865943045122, 0.509654856954878]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/5gskw,https://doi.org/10.1038/s41586-025-10078-y,Higher COVID-19 infection prevalence rates in the United States positively predict internet searches related to panic buying.,success,close,,,,,,,,,,,,,,,64.0,2.54441290322581,f²,"[1.43573583719243, 3.74773665464332]",0.001,<,,63.0,4.59389508196721,f²,0.847269631173617,0.906219447397415,"[2.75075441325533, 6.52187085463537]",0.0,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1101/2020.05.04.20091298,https://doi.org/10.1038/s41586-025-10078-y,Trust in government or authorities is associated with greater adoption of COVID-19 avoidance behaviors among Australian adults.,failure,close,,,,,,,,,,,,,,,1420.0,1.704748092,r,"[1.10779782703477, 2.30169835696523]",0.05,<,,660.0,0.07862708634,r,0.14692214433271,0.0112297266985045,"[-0.455508770527932, 0.612762943207932]",0.7729524775,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.socscimed.2010.08.007,https://doi.org/10.1038/s41586-025-10078-y,Women who experienced emotional intimate partner violence in the past 12 months have significantly greater odds of reporting a common mental health disorder.,success,close,,,,,,,,,,,,,,,4409.0,0.4598,r,"[0.29633900368936, 0.62326099631064]",3.523895e-08,=,two,7207.0,0.43130532,r,0.0827448502487628,0.0993042593417211,"[0.331031445789828, 0.531579194210172]",3.45e-17,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1093/jcr/ucx109,https://doi.org/10.1038/s41586-025-10078-y,Participants prompted to reflect on financial success score higher on the current money management satisfaction scale than those prompted to reflect on financial failure.,success,direct,,,,,,,,,,,,,,,106.0,0.537639845783016,d,"[0.14872517085338, 0.924058278068726]",0.007,=,,262.0,0.446188266839962,d,0.261918137046789,0.218138245760827,"[0.200571281094464, 0.690958416396237]",0.0,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.jenvp.2014.10.008,https://doi.org/10.1038/s41586-025-10078-y,Individuals endorsing intrinsic relative to extrinsic values report significantly higher willingness to pay to protect the environment.,success,direct,,,,,,,,,,,,,,,81.0,1.08222222222222,d,"[0.61222113858656, 1.54622623814337]",5.624839e-06,=,two,454.0,0.3504003,r,0.48051617269468,0.172571617843068,"[0.163950961511672, 0.536849638488328]",0.0002301223,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1509/jmr.14.0300,https://doi.org/10.1038/s41586-025-10078-y,Lower acoustic pitch in a spokesperson's voice leads consumers to perceive an associated product as larger than when higher pitch is used.,failure,direct,,,,,,,,,,,,,,,94.0,0.521046410314981,d,"[0.108429658138316, 0.930919924050657]",0.01323236,=,two,615.0,0.128306821546566,d,0.253373297275359,0.0641114572178707,"[-0.030030853238302, 0.286538874832177]",0.112,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/a0023937,https://doi.org/10.1038/s41586-025-10078-y,Nurses' dissatisfaction with direct patient care tasks is a stronger negative predictor of post-shift negative affect than dissatisfaction with indirect care tasks.,success,direct,,,,,,,,,,,,,,,342.0,-0.51,r,"[-0.698676148567787, -0.321323851432213]",2.138566e-07,=,two,410.0,-0.8672669114,r,-0.275398034968722,-0.153011533664238,"[-1.41617834679822, -0.318355476001779]",0.002095493433,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.jfineco.2008.12.008,https://doi.org/10.1038/s41586-025-10078-y,"Stocks with higher analyst earnings beta, reflecting greater sensitivity to market-wide cashflow revisions, earn higher returns in the cross-section.",failure,close,,,,,,,,,,,,,,,30.0,0.0063,r,"[0.00027669552166705, 0.0123233044783329]",0.04983394,=,two,30.0,0.001066104,r,0.361251007188714,0.234818409196275,"[-0.00056852909068142, 0.00270073709068142]",0.20301226,,,social sciences,economics,,economics; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.31234/osf.io/uhbk9,https://doi.org/10.1038/s41586-025-10078-y,Prompting participants to consider the accuracy of news headlines before sharing reduces the proportion of misinformation they indicate willingness to share on social media.,failure,direct,,,,,,,,,,,,,,,14932.0,0.00088960342979635,f²,"[0.00018987836218555, 0.00210385545538008]",0.0003,=,,36930.0,9.01803607214429e-05,f²,0.0298129625991003,0.00949590590503657,"[0.0, 0.00038791402265696]",0.07,,,social sciences,psychology,,psychology; covid; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.3102/0002831214531323,https://doi.org/10.1038/s41586-025-10078-y,"Among English language learner children, higher academic achievement is significantly associated with fewer social-emotional problems at school.",success,close,,,,,,,,,,,,,,,1020.0,-0.388,r,"[-0.438928415229939, -0.334586555066967]",5.488671e-38,=,two,1342.0,-0.2573,r,-0.388000012182634,-0.257300027184803,"[-0.306589721757082, -0.206634051521277]",0.0,,,social sciences,education,,education; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1257/aer.100.4.1913,https://doi.org/10.1038/s41586-025-10078-y,"Making ethnic identity salient to Asian-American laboratory subjects causes them to make more patient intertemporal choices, reflecting lower discount rates.",failure,direct,,,,,,,,,,,,,,,284.0,-1.4165,r,"[-2.1579543753515, -0.675045624648498]",0.0001808376,=,two,1812.0,-0.007432,r,-0.406086600789816,-0.00187936062398353,"[-0.38216672603494, 0.36730272603494]",0.969,,,social sciences,economics,,economics; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1086/680670,https://doi.org/10.1038/s41586-025-10078-y,Greater felt connection to one's future self is associated with increased willingness to save when opportunity costs of spending are made explicit.,failure,direct,,,,,,,,,,,,,,,88.0,0.44850814,r,"[0.0712972174456104, 0.82571906255439]",0.03235477,=,two,750.0,0.014,r,0.222410928590033,-0.00697416428463681,"[-0.128829986413257, 0.156829986413257]",0.848,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1016/j.evolhumbehav.2009.01.004,https://doi.org/10.1038/s41586-025-10078-y,"Source memory for faces associated with cheating behavior is superior to source memory for faces associated with trustworthy or irrelevant behavior, without a corresponding advantage in old-new recognition.",inconclusive,close,,,,,,,,,,,,,,,85.0,0.326658663367346,V,"[0.114025724304745, 0.539246649917277]",0.002598371,=,two,63.0,,,,0.210358726110408,,0.09498,,,social sciences,psychology,,psychology; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1101/2020.04.08.20058164,https://doi.org/10.1038/s41586-025-10078-y,Countries with higher democracy index scores have a greater number of confirmed COVID-19 infections per one million people.,inconclusive,close,,,,,,,,,,,,,,,139.0,0.114797729611267,f²,"[0.0267534073547669, 0.257989604997917]",0.0001,=,,150.0,0.00033150684931506,f²,0.320899183230295,0.0182043123721659,"[0.0, 0.0266319047496079]",0.826,,,social sciences,psychology,,psychology; covid; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1177/0010414013516928,https://doi.org/10.1038/s41586-025-10078-y,The negative association between left-right distance and voter valence judgments of parties is stronger when voters and parties are on the same side of the political spectrum than on opposite sides.,reversal,close,,,,,,,,,,,,,,,933.0,-0.125,r,"[-0.158319387737181, -0.0916806122628191]",0.001,<,two,3054.0,0.1671,r,-0.23415754483131,0.0699140182329059,"[0.122040427995424, 0.212159572004576]",0.0,,,social sciences,political science,,political science; close replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1037/pspp0000031,https://doi.org/10.1038/s41586-025-10078-y,Dispositional greed scores are positively correlated with behavioral inclinations toward food acquisition even after controlling for material values.,success,direct,,,,,,,,,,,,,,,290.0,0.21,r,"[0.0965670218408626, 0.31804789429856]",0.000324774,=,two,510.0,0.3327249,r,0.209999998352453,0.332724864116628,"[0.252972050312899, 0.40798628212549]",0.0,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1177/0956797611413935,https://doi.org/10.1038/s41586-025-10078-y,"European Americans exposed to mortality salience show more negative attitudes toward out-groups, while Asian Americans respond to mortality salience by affirming close others rather than defending the self.",reversal,direct,,,,,,,,,,,,,,,42.0,0.270078947368421,f²,"[0.0300958063368312, 0.69491809800483]",0.003,=,,437.0,0.00258660508083141,f²,0.461137039957343,0.0507930292076355,"[0.0, 0.0209459585366897]",0.291,,,social sciences,psychology,,psychology; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1509/jmkr.47.2.348,https://doi.org/10.1038/s41586-025-10078-y,"Branding alters the attitude functions associated with product categories, making typically utilitarian products more symbolic and typically symbolic products more utilitarian when branded.",success,direct,,,,,,,,,,,,,,,206.0,0.0377450980392157,f²,"[0.00302637975729913, 0.109522155125854]",0.006,=,,557.0,0.0196216216216216,f²,0.190715035711611,0.138722826852404,"[0.00317065650763427, 0.0498252189723978]",0.001,,,social sciences,marketing,,business; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
https://doi.org/10.1017/xps.2014.22,https://doi.org/10.1038/s41586-025-10078-y,"Providing an alternate causal explanation displaces misinformation more effectively than debunking alone, reducing the continued influence of false information on beliefs.",inconclusive,direct,,,,,,,,,,,,,,,764.0,0.0337777923784494,f²,"[0.012529461932346, 0.0650448366059139]",5.000186e-07,=,two,626.0,0.00254831460674157,f²,-0.180759874753144,-0.0504166362013762,"[0.0, 0.016596062379991]",0.208,,,social sciences,political science,,political science; direct replication,no,,socsci_2026,DARPA SCORE program; Tyner et al. (2026) Nature doi:10.1038/s41586-025-10078-y,,high,claude-sonnet-4-6
